"","pixels","label","area","year","transition","previous_class","current_class"
"604",207.627450980392,132,6228.82352941176,"1990","5","3","1"
"605",310.745098039216,133,9322.35294117647,"1990","5","3","1"
"606",21,134,630,"1990","5","3","1"
"607",291.749019607843,136,8752.47058823529,"1990","5","3","1"
"608",485.250980392157,137,14557.5294117647,"1990","5","3","1"
"609",570,138,17100,"1990","5","3","1"
"610",388.250980392157,139,11647.5294117647,"1990","5","3","1"
"611",385.749019607843,140,11572.4705882353,"1990","5","3","1"
"612",285.498039215686,141,8564.94117647059,"1990","5","3","1"
"613",1684.74901960784,142,50542.4705882353,"1990","5","3","1"
"614",777.996078431373,143,23339.8823529412,"1990","5","3","1"
"615",709.247058823529,144,21277.4117647059,"1990","5","3","1"
"616",345,145,10350,"1990","5","3","1"
"617",269.498039215686,146,8084.94117647059,"1990","5","3","1"
"618",81.8745098039216,147,2456.23529411765,"1990","5","3","1"
"619",56.8274509803922,151,1704.82352941176,"1990","5","3","1"
"620",575.623529411765,152,17268.7058823529,"1990","5","3","1"
"621",461.996078431373,153,13859.8823529412,"1990","5","3","1"
"622",239.996078431373,154,7199.88235294118,"1990","5","3","1"
"623",251,155,7530,"1990","5","3","1"
"624",739,156,22170,"1990","5","3","1"
"625",871,157,26130,"1990","5","3","1"
"626",396,158,11880,"1990","5","3","1"
"627",604.372549019608,159,18131.1764705882,"1990","5","3","1"
"628",695.752941176471,160,20872.5882352941,"1990","5","3","1"
"629",502.749019607843,161,15082.4705882353,"1990","5","3","1"
"630",67,162,2010,"1990","5","3","1"
"631",174,166,5220,"1990","5","3","1"
"632",787.372549019608,167,23621.1764705882,"1990","5","3","1"
"633",937,168,28110,"1990","5","3","1"
"634",619,169,18570,"1990","5","3","1"
"635",1393.12549019608,170,41793.7647058823,"1990","5","3","1"
"636",1047.12549019608,171,31413.7647058823,"1990","5","3","1"
"637",966.749019607843,172,29002.4705882353,"1990","5","3","1"
"638",282,173,8460,"1990","5","3","1"
"639",366,174,10980,"1990","5","3","1"
"640",361,175,10830,"1990","5","3","1"
"641",108,176,3240,"1990","5","3","1"
"642",104,183,3120,"1990","5","3","1"
"643",197,184,5910,"1990","5","3","1"
"644",364,185,10920,"1990","5","3","1"
"645",36,186,1080,"1990","5","3","1"
"646",2,3,60,"1990","6","3","2"
"647",13,4,390,"1990","6","3","2"
"648",28,5,840,"1990","6","3","2"
"649",55,6,1650,"1990","6","3","2"
"650",22,7,660,"1990","6","3","2"
"651",10,8,300,"1990","6","3","2"
"652",2,9,60,"1990","6","3","2"
"653",12,10,360,"1990","6","3","2"
"654",NA,11,NA,"1990","6","3","2"
"655",NA,19,NA,"1990","6","3","2"
"656",36,20,1080,"1990","6","3","2"
"657",21,21,630,"1990","6","3","2"
"658",32,22,960,"1990","6","3","2"
"659",27,23,810,"1990","6","3","2"
"660",7,24,210,"1990","6","3","2"
"661",12,25,360,"1990","6","3","2"
"662",16,26,480,"1990","6","3","2"
"663",NA,27,NA,"1990","6","3","2"
"664",23,35,690,"1990","6","3","2"
"665",17,36,510,"1990","6","3","2"
"666",33.7490196078431,37,1012.47058823529,"1990","6","3","2"
"667",24.2509803921569,38,727.529411764706,"1990","6","3","2"
"668",20,39,600,"1990","6","3","2"
"669",29,40,870,"1990","6","3","2"
"670",17,41,510,"1990","6","3","2"
"671",4,42,120,"1990","6","3","2"
"672",NA,43,NA,"1990","6","3","2"
"673",4,49,120,"1990","6","3","2"
"674",18,50,540,"1990","6","3","2"
"675",30,51,900,"1990","6","3","2"
"676",33,52,990,"1990","6","3","2"
"677",17,53,510,"1990","6","3","2"
"678",17,54,510,"1990","6","3","2"
"679",19,55,570,"1990","6","3","2"
"680",6,56,180,"1990","6","3","2"
"681",2,64,60,"1990","6","3","2"
"682",34,65,1020,"1990","6","3","2"
"683",17,66,510,"1990","6","3","2"
"684",13,67,390,"1990","6","3","2"
"685",9,68,270,"1990","6","3","2"
"686",NA,69,NA,"1990","6","3","2"
"687",28,79,840,"1990","6","3","2"
"688",58,80,1740,"1990","6","3","2"
"689",38,81,1140,"1990","6","3","2"
"690",13,82,390,"1990","6","3","2"
"691",12,83,360,"1990","6","3","2"
"692",9,84,270,"1990","6","3","2"
"693",1,85,30,"1990","6","3","2"
"694",1,86,30,"1990","6","3","2"
"695",4,87,120,"1990","6","3","2"
"696",5,88,150,"1990","6","3","2"
"697",NA,89,NA,"1990","6","3","2"
"698",2,94,60,"1990","6","3","2"
"699",9,95,270,"1990","6","3","2"
"700",17,96,510,"1990","6","3","2"
"701",18,97,540,"1990","6","3","2"
"702",21,98,630,"1990","6","3","2"
"703",15,99,450,"1990","6","3","2"
"704",29,100,870,"1990","6","3","2"
"705",32,101,960,"1990","6","3","2"
"706",23,102,690,"1990","6","3","2"
"707",19,103,570,"1990","6","3","2"
"708",2,104,60,"1990","6","3","2"
"709",NA,108,NA,"1990","6","3","2"
"710",25,109,750,"1990","6","3","2"
"711",13,110,390,"1990","6","3","2"
"712",28,111,840,"1990","6","3","2"
"713",30,112,900,"1990","6","3","2"
"714",26,113,780,"1990","6","3","2"
"715",14,114,420,"1990","6","3","2"
"716",20,115,600,"1990","6","3","2"
"717",36,116,1080,"1990","6","3","2"
"718",40.7490196078431,117,1222.47058823529,"1990","6","3","2"
"719",57,118,1710,"1990","6","3","2"
"720",26,119,780,"1990","6","3","2"
"721",NA,120,NA,"1990","6","3","2"
"722",NA,121,NA,"1990","6","3","2"
"723",4,122,120,"1990","6","3","2"
"724",23,123,690,"1990","6","3","2"
"725",19,124,570,"1990","6","3","2"
"726",23,125,690,"1990","6","3","2"
"727",27,126,810,"1990","6","3","2"
"728",21,127,630,"1990","6","3","2"
"729",22,128,660,"1990","6","3","2"
"730",20,129,600,"1990","6","3","2"
"731",13,130,390,"1990","6","3","2"
"732",11,131,330,"1990","6","3","2"
"733",11.2509803921569,132,337.529411764706,"1990","6","3","2"
"734",11,133,330,"1990","6","3","2"
"735",NA,134,NA,"1990","6","3","2"
"736",13,136,390,"1990","6","3","2"
"737",23,137,690,"1990","6","3","2"
"738",35,138,1050,"1990","6","3","2"
"739",38,139,1140,"1990","6","3","2"
"740",34,140,1020,"1990","6","3","2"
"741",20,141,600,"1990","6","3","2"
"742",24,142,720,"1990","6","3","2"
"743",19,143,570,"1990","6","3","2"
"744",37,144,1110,"1990","6","3","2"
"745",10,145,300,"1990","6","3","2"
"746",23,146,690,"1990","6","3","2"
"747",3,147,90,"1990","6","3","2"
"748",8,151,240,"1990","6","3","2"
"749",44,152,1320,"1990","6","3","2"
"750",32,153,960,"1990","6","3","2"
"751",23,154,690,"1990","6","3","2"
"752",72,155,2160,"1990","6","3","2"
"753",26,156,780,"1990","6","3","2"
"754",12,157,360,"1990","6","3","2"
"755",16,158,480,"1990","6","3","2"
"756",11,159,330,"1990","6","3","2"
"757",28,160,840,"1990","6","3","2"
"758",39,161,1170,"1990","6","3","2"
"759",2,162,60,"1990","6","3","2"
"760",4,166,120,"1990","6","3","2"
"761",11,167,330,"1990","6","3","2"
"762",14,168,420,"1990","6","3","2"
"763",20,169,600,"1990","6","3","2"
"764",19,170,570,"1990","6","3","2"
"765",20,171,600,"1990","6","3","2"
"766",24,172,720,"1990","6","3","2"
"767",4,173,120,"1990","6","3","2"
"768",11,174,330,"1990","6","3","2"
"769",11,175,330,"1990","6","3","2"
"770",8,176,240,"1990","6","3","2"
"771",2,183,60,"1990","6","3","2"
"772",NA,184,NA,"1990","6","3","2"
"773",3,185,90,"1990","6","3","2"
"774",NA,186,NA,"1990","6","3","2"
"775",80,3,2400,"1991","1","1","3"
"776",153.874509803922,4,4616.23529411765,"1991","1","1","3"
"777",317,5,9510,"1991","1","1","3"
"778",488.125490196078,6,14643.7647058824,"1991","1","1","3"
"779",155,7,4650,"1991","1","1","3"
"780",23,8,690,"1991","1","1","3"
"781",67,9,2010,"1991","1","1","3"
"782",33,10,990,"1991","1","1","3"
"783",NA,11,NA,"1991","1","1","3"
"784",50,19,1500,"1991","1","1","3"
"785",321,20,9630,"1991","1","1","3"
"786",261.874509803922,21,7856.23529411765,"1991","1","1","3"
"787",391,22,11730,"1991","1","1","3"
"788",254,23,7620,"1991","1","1","3"
"789",101.996078431373,24,3059.88235294118,"1991","1","1","3"
"790",159.996078431373,25,4799.88235294118,"1991","1","1","3"
"791",77,26,2310,"1991","1","1","3"
"792",4,27,120,"1991","1","1","3"
"793",186,35,5580,"1991","1","1","3"
"794",293,36,8790,"1991","1","1","3"
"795",390.501960784314,37,11715.0588235294,"1991","1","1","3"
"796",331.498039215686,38,9944.94117647059,"1991","1","1","3"
"797",168.498039215686,39,5054.94117647059,"1991","1","1","3"
"798",252,40,7560,"1991","1","1","3"
"799",126,41,3780,"1991","1","1","3"
"800",49,42,1470,"1991","1","1","3"
"801",NA,43,NA,"1991","1","1","3"
"802",294.274509803922,49,8828.23529411765,"1991","1","1","3"
"803",2451.82352941176,50,73554.7058823529,"1991","1","1","3"
"804",1160.62352941176,51,34818.7058823529,"1991","1","1","3"
"805",816.627450980392,52,24498.8235294118,"1991","1","1","3"
"806",563.749019607843,53,16912.4705882353,"1991","1","1","3"
"807",225.498039215686,54,6764.94117647059,"1991","1","1","3"
"808",109,55,3270,"1991","1","1","3"
"809",12,56,360,"1991","1","1","3"
"810",49,64,1470,"1991","1","1","3"
"811",951.478431372549,65,28544.3529411765,"1991","1","1","3"
"812",1192.25882352941,66,35767.7647058823,"1991","1","1","3"
"813",856.623529411765,67,25698.7058823529,"1991","1","1","3"
"814",212,68,6360,"1991","1","1","3"
"815",NA,69,NA,"1991","1","1","3"
"816",481.227450980392,79,14436.8235294118,"1991","1","1","3"
"817",936.498039215686,80,28094.9411764706,"1991","1","1","3"
"818",563.874509803922,81,16916.2352941176,"1991","1","1","3"
"819",470.125490196078,82,14103.7647058824,"1991","1","1","3"
"820",381,83,11430,"1991","1","1","3"
"821",87,84,2610,"1991","1","1","3"
"822",6,85,180,"1991","1","1","3"
"823",36,86,1080,"1991","1","1","3"
"824",20,87,600,"1991","1","1","3"
"825",19,88,570,"1991","1","1","3"
"826",NA,89,NA,"1991","1","1","3"
"827",51,94,1530,"1991","1","1","3"
"828",760.21568627451,95,22806.4705882353,"1991","1","1","3"
"829",324.870588235294,96,9746.11764705882,"1991","1","1","3"
"830",636.250980392157,97,19087.5294117647,"1991","1","1","3"
"831",749.749019607843,98,22492.4705882353,"1991","1","1","3"
"832",459.501960784314,99,13785.0588235294,"1991","1","1","3"
"833",349.243137254902,100,10477.2941176471,"1991","1","1","3"
"834",362.121568627451,101,10863.6470588235,"1991","1","1","3"
"835",240.125490196078,102,7203.76470588235,"1991","1","1","3"
"836",171.125490196078,103,5133.76470588235,"1991","1","1","3"
"837",52,104,1560,"1991","1","1","3"
"838",60.9294117647059,108,1827.88235294118,"1991","1","1","3"
"839",936,109,28080,"1991","1","1","3"
"840",187,110,5610,"1991","1","1","3"
"841",1349.87450980392,111,40496.2352941177,"1991","1","1","3"
"842",446.247058823529,112,13387.4117647059,"1991","1","1","3"
"843",429.250980392157,113,12877.5294117647,"1991","1","1","3"
"844",422.749019607843,114,12682.4705882353,"1991","1","1","3"
"845",666.749019607843,115,20002.4705882353,"1991","1","1","3"
"846",861.247058823529,116,25837.4117647059,"1991","1","1","3"
"847",604.494117647059,117,18134.8235294118,"1991","1","1","3"
"848",676,118,20280,"1991","1","1","3"
"849",375.874509803922,119,11276.2352941176,"1991","1","1","3"
"850",4,120,120,"1991","1","1","3"
"851",NA,121,NA,"1991","1","1","3"
"852",90,122,2700,"1991","1","1","3"
"853",487,123,14610,"1991","1","1","3"
"854",513,124,15390,"1991","1","1","3"
"855",2600,125,78000,"1991","1","1","3"
"856",378.749019607843,126,11362.4705882353,"1991","1","1","3"
"857",451.501960784314,127,13545.0588235294,"1991","1","1","3"
"858",363,128,10890,"1991","1","1","3"
"859",427,129,12810,"1991","1","1","3"
"860",524.749019607843,130,15742.4705882353,"1991","1","1","3"
"861",703.490196078431,131,21104.7058823529,"1991","1","1","3"
"862",189.254901960784,132,5677.64705882353,"1991","1","1","3"
"863",303,133,9090,"1991","1","1","3"
"864",11,134,330,"1991","1","1","3"
"865",266,136,7980,"1991","1","1","3"
"866",473,137,14190,"1991","1","1","3"
"867",498,138,14940,"1991","1","1","3"
"868",364.250980392157,139,10927.5294117647,"1991","1","1","3"
"869",335.749019607843,140,10072.4705882353,"1991","1","1","3"
"870",277.498039215686,141,8324.94117647059,"1991","1","1","3"
"871",1453.74901960784,142,43612.4705882353,"1991","1","1","3"
"872",710.996078431373,143,21329.8823529412,"1991","1","1","3"
"873",661.247058823529,144,19837.4117647059,"1991","1","1","3"
"874",316,145,9480,"1991","1","1","3"
"875",314,146,9420,"1991","1","1","3"
"876",87.8745098039216,147,2636.23529411765,"1991","1","1","3"
"877",46.8274509803922,151,1404.82352941176,"1991","1","1","3"
"878",537.623529411765,152,16128.7058823529,"1991","1","1","3"
"879",439.996078431373,153,13199.8823529412,"1991","1","1","3"
"880",223.996078431373,154,6719.88235294118,"1991","1","1","3"
"881",224,155,6720,"1991","1","1","3"
"882",643.749019607843,156,19312.4705882353,"1991","1","1","3"
"883",681.874509803922,157,20456.2352941176,"1991","1","1","3"
"884",341,158,10230,"1991","1","1","3"
"885",533.372549019608,159,16001.1764705882,"1991","1","1","3"
"886",630.501960784314,160,18915.0588235294,"1991","1","1","3"
"887",485,161,14550,"1991","1","1","3"
"888",63,162,1890,"1991","1","1","3"
"889",194,166,5820,"1991","1","1","3"
"890",755,167,22650,"1991","1","1","3"
"891",875,168,26250,"1991","1","1","3"
"892",546,169,16380,"1991","1","1","3"
"893",1311.25098039216,170,39337.5294117647,"1991","1","1","3"
"894",999,171,29970,"1991","1","1","3"
"895",950.749019607843,172,28522.4705882353,"1991","1","1","3"
"896",259.450980392157,173,7783.52941176471,"1991","1","1","3"
"897",326,174,9780,"1991","1","1","3"
"898",326,175,9780,"1991","1","1","3"
"899",93,176,2790,"1991","1","1","3"
"900",99,183,2970,"1991","1","1","3"
"901",204,184,6120,"1991","1","1","3"
"902",302,185,9060,"1991","1","1","3"
"903",38,186,1140,"1991","1","1","3"
"904",NA,3,NA,"1991","2","1","2"
"905",NA,4,NA,"1991","2","1","2"
"906",NA,5,NA,"1991","2","1","2"
"907",NA,6,NA,"1991","2","1","2"
"908",NA,7,NA,"1991","2","1","2"
"909",NA,8,NA,"1991","2","1","2"
"910",NA,9,NA,"1991","2","1","2"
"911",NA,10,NA,"1991","2","1","2"
"912",NA,11,NA,"1991","2","1","2"
"913",NA,19,NA,"1991","2","1","2"
"914",NA,20,NA,"1991","2","1","2"
"915",NA,21,NA,"1991","2","1","2"
"916",NA,22,NA,"1991","2","1","2"
"917",NA,23,NA,"1991","2","1","2"
"918",NA,24,NA,"1991","2","1","2"
"919",NA,25,NA,"1991","2","1","2"
"920",NA,26,NA,"1991","2","1","2"
"921",NA,27,NA,"1991","2","1","2"
"922",NA,35,NA,"1991","2","1","2"
"923",NA,36,NA,"1991","2","1","2"
"924",NA,37,NA,"1991","2","1","2"
"925",NA,38,NA,"1991","2","1","2"
"926",NA,39,NA,"1991","2","1","2"
"927",NA,40,NA,"1991","2","1","2"
"928",NA,41,NA,"1991","2","1","2"
"929",NA,42,NA,"1991","2","1","2"
"930",NA,43,NA,"1991","2","1","2"
"931",NA,49,NA,"1991","2","1","2"
"932",NA,50,NA,"1991","2","1","2"
"933",NA,51,NA,"1991","2","1","2"
"934",NA,52,NA,"1991","2","1","2"
"935",NA,53,NA,"1991","2","1","2"
"936",NA,54,NA,"1991","2","1","2"
"937",NA,55,NA,"1991","2","1","2"
"938",NA,56,NA,"1991","2","1","2"
"939",NA,64,NA,"1991","2","1","2"
"940",NA,65,NA,"1991","2","1","2"
"941",NA,66,NA,"1991","2","1","2"
"942",NA,67,NA,"1991","2","1","2"
"943",NA,68,NA,"1991","2","1","2"
"944",NA,69,NA,"1991","2","1","2"
"945",NA,79,NA,"1991","2","1","2"
"946",NA,80,NA,"1991","2","1","2"
"947",NA,81,NA,"1991","2","1","2"
"948",NA,82,NA,"1991","2","1","2"
"949",NA,83,NA,"1991","2","1","2"
"950",NA,84,NA,"1991","2","1","2"
"951",NA,85,NA,"1991","2","1","2"
"952",NA,86,NA,"1991","2","1","2"
"953",NA,87,NA,"1991","2","1","2"
"954",NA,88,NA,"1991","2","1","2"
"955",NA,89,NA,"1991","2","1","2"
"956",NA,94,NA,"1991","2","1","2"
"957",NA,95,NA,"1991","2","1","2"
"958",NA,96,NA,"1991","2","1","2"
"959",NA,97,NA,"1991","2","1","2"
"960",NA,98,NA,"1991","2","1","2"
"961",NA,99,NA,"1991","2","1","2"
"962",NA,100,NA,"1991","2","1","2"
"963",NA,101,NA,"1991","2","1","2"
"964",NA,102,NA,"1991","2","1","2"
"965",NA,103,NA,"1991","2","1","2"
"966",NA,104,NA,"1991","2","1","2"
"967",NA,108,NA,"1991","2","1","2"
"968",NA,109,NA,"1991","2","1","2"
"969",NA,110,NA,"1991","2","1","2"
"970",2,111,60,"1991","2","1","2"
"971",NA,112,NA,"1991","2","1","2"
"972",NA,113,NA,"1991","2","1","2"
"973",NA,114,NA,"1991","2","1","2"
"974",NA,115,NA,"1991","2","1","2"
"975",NA,116,NA,"1991","2","1","2"
"976",NA,117,NA,"1991","2","1","2"
"977",NA,118,NA,"1991","2","1","2"
"978",NA,119,NA,"1991","2","1","2"
"979",NA,120,NA,"1991","2","1","2"
"980",NA,121,NA,"1991","2","1","2"
"981",NA,122,NA,"1991","2","1","2"
"982",NA,123,NA,"1991","2","1","2"
"983",NA,124,NA,"1991","2","1","2"
"984",NA,125,NA,"1991","2","1","2"
"985",NA,126,NA,"1991","2","1","2"
"986",NA,127,NA,"1991","2","1","2"
"987",NA,128,NA,"1991","2","1","2"
"988",NA,129,NA,"1991","2","1","2"
"989",NA,130,NA,"1991","2","1","2"
"990",NA,131,NA,"1991","2","1","2"
"991",NA,132,NA,"1991","2","1","2"
"992",NA,133,NA,"1991","2","1","2"
"993",NA,134,NA,"1991","2","1","2"
"994",NA,136,NA,"1991","2","1","2"
"995",NA,137,NA,"1991","2","1","2"
"996",NA,138,NA,"1991","2","1","2"
"997",NA,139,NA,"1991","2","1","2"
"998",NA,140,NA,"1991","2","1","2"
"999",NA,141,NA,"1991","2","1","2"
"1000",NA,142,NA,"1991","2","1","2"
"1001",NA,143,NA,"1991","2","1","2"
"1002",NA,144,NA,"1991","2","1","2"
"1003",NA,145,NA,"1991","2","1","2"
"1004",NA,146,NA,"1991","2","1","2"
"1005",NA,147,NA,"1991","2","1","2"
"1006",NA,151,NA,"1991","2","1","2"
"1007",NA,152,NA,"1991","2","1","2"
"1008",NA,153,NA,"1991","2","1","2"
"1009",NA,154,NA,"1991","2","1","2"
"1010",NA,155,NA,"1991","2","1","2"
"1011",NA,156,NA,"1991","2","1","2"
"1012",NA,157,NA,"1991","2","1","2"
"1013",NA,158,NA,"1991","2","1","2"
"1014",NA,159,NA,"1991","2","1","2"
"1015",NA,160,NA,"1991","2","1","2"
"1016",NA,161,NA,"1991","2","1","2"
"1017",NA,162,NA,"1991","2","1","2"
"1018",NA,166,NA,"1991","2","1","2"
"1019",NA,167,NA,"1991","2","1","2"
"1020",NA,168,NA,"1991","2","1","2"
"1021",NA,169,NA,"1991","2","1","2"
"1022",NA,170,NA,"1991","2","1","2"
"1023",NA,171,NA,"1991","2","1","2"
"1024",NA,172,NA,"1991","2","1","2"
"1025",NA,173,NA,"1991","2","1","2"
"1026",NA,174,NA,"1991","2","1","2"
"1027",NA,175,NA,"1991","2","1","2"
"1028",NA,176,NA,"1991","2","1","2"
"1029",NA,183,NA,"1991","2","1","2"
"1030",NA,184,NA,"1991","2","1","2"
"1031",NA,185,NA,"1991","2","1","2"
"1032",NA,186,NA,"1991","2","1","2"
"1033",NA,3,NA,"1991","3","2","1"
"1034",NA,4,NA,"1991","3","2","1"
"1035",NA,5,NA,"1991","3","2","1"
"1036",NA,6,NA,"1991","3","2","1"
"1037",NA,7,NA,"1991","3","2","1"
"1038",NA,8,NA,"1991","3","2","1"
"1039",NA,9,NA,"1991","3","2","1"
"1040",NA,10,NA,"1991","3","2","1"
"1041",NA,11,NA,"1991","3","2","1"
"1042",NA,19,NA,"1991","3","2","1"
"1043",NA,20,NA,"1991","3","2","1"
"1044",NA,21,NA,"1991","3","2","1"
"1045",NA,22,NA,"1991","3","2","1"
"1046",NA,23,NA,"1991","3","2","1"
"1047",NA,24,NA,"1991","3","2","1"
"1048",NA,25,NA,"1991","3","2","1"
"1049",NA,26,NA,"1991","3","2","1"
"1050",NA,27,NA,"1991","3","2","1"
"1051",NA,35,NA,"1991","3","2","1"
"1052",NA,36,NA,"1991","3","2","1"
"1053",NA,37,NA,"1991","3","2","1"
"1054",NA,38,NA,"1991","3","2","1"
"1055",NA,39,NA,"1991","3","2","1"
"1056",NA,40,NA,"1991","3","2","1"
"1057",NA,41,NA,"1991","3","2","1"
"1058",NA,42,NA,"1991","3","2","1"
"1059",NA,43,NA,"1991","3","2","1"
"1060",NA,49,NA,"1991","3","2","1"
"1061",NA,50,NA,"1991","3","2","1"
"1062",NA,51,NA,"1991","3","2","1"
"1063",NA,52,NA,"1991","3","2","1"
"1064",NA,53,NA,"1991","3","2","1"
"1065",NA,54,NA,"1991","3","2","1"
"1066",NA,55,NA,"1991","3","2","1"
"1067",NA,56,NA,"1991","3","2","1"
"1068",NA,64,NA,"1991","3","2","1"
"1069",NA,65,NA,"1991","3","2","1"
"1070",NA,66,NA,"1991","3","2","1"
"1071",NA,67,NA,"1991","3","2","1"
"1072",NA,68,NA,"1991","3","2","1"
"1073",NA,69,NA,"1991","3","2","1"
"1074",NA,79,NA,"1991","3","2","1"
"1075",NA,80,NA,"1991","3","2","1"
"1076",NA,81,NA,"1991","3","2","1"
"1077",NA,82,NA,"1991","3","2","1"
"1078",NA,83,NA,"1991","3","2","1"
"1079",NA,84,NA,"1991","3","2","1"
"1080",NA,85,NA,"1991","3","2","1"
"1081",NA,86,NA,"1991","3","2","1"
"1082",NA,87,NA,"1991","3","2","1"
"1083",NA,88,NA,"1991","3","2","1"
"1084",NA,89,NA,"1991","3","2","1"
"1085",NA,94,NA,"1991","3","2","1"
"1086",NA,95,NA,"1991","3","2","1"
"1087",NA,96,NA,"1991","3","2","1"
"1088",NA,97,NA,"1991","3","2","1"
"1089",NA,98,NA,"1991","3","2","1"
"1090",NA,99,NA,"1991","3","2","1"
"1091",NA,100,NA,"1991","3","2","1"
"1092",NA,101,NA,"1991","3","2","1"
"1093",NA,102,NA,"1991","3","2","1"
"1094",NA,103,NA,"1991","3","2","1"
"1095",NA,104,NA,"1991","3","2","1"
"1096",NA,108,NA,"1991","3","2","1"
"1097",NA,109,NA,"1991","3","2","1"
"1098",NA,110,NA,"1991","3","2","1"
"1099",NA,111,NA,"1991","3","2","1"
"1100",NA,112,NA,"1991","3","2","1"
"1101",NA,113,NA,"1991","3","2","1"
"1102",NA,114,NA,"1991","3","2","1"
"1103",NA,115,NA,"1991","3","2","1"
"1104",NA,116,NA,"1991","3","2","1"
"1105",NA,117,NA,"1991","3","2","1"
"1106",NA,118,NA,"1991","3","2","1"
"1107",NA,119,NA,"1991","3","2","1"
"1108",NA,120,NA,"1991","3","2","1"
"1109",NA,121,NA,"1991","3","2","1"
"1110",NA,122,NA,"1991","3","2","1"
"1111",NA,123,NA,"1991","3","2","1"
"1112",NA,124,NA,"1991","3","2","1"
"1113",NA,125,NA,"1991","3","2","1"
"1114",NA,126,NA,"1991","3","2","1"
"1115",NA,127,NA,"1991","3","2","1"
"1116",NA,128,NA,"1991","3","2","1"
"1117",NA,129,NA,"1991","3","2","1"
"1118",NA,130,NA,"1991","3","2","1"
"1119",NA,131,NA,"1991","3","2","1"
"1120",NA,132,NA,"1991","3","2","1"
"1121",NA,133,NA,"1991","3","2","1"
"1122",NA,134,NA,"1991","3","2","1"
"1123",NA,136,NA,"1991","3","2","1"
"1124",NA,137,NA,"1991","3","2","1"
"1125",NA,138,NA,"1991","3","2","1"
